arm,mix,value_size,dist,scale,rep,order,keys,server,version,ops_per_sec,value_ops_per_sec,hit_ratio,p50_us,p99_us,used_memory,vmhwm_bytes,disk_bytes,coverage_fraction
cap,50,16,uniform,4,1,aki redis valkey,4628197,sqlo1,,1194154.3,1194154.3,1,429.567,4489.215,0,1939398656,0,1
cap,50,16,uniform,4,1,aki redis valkey,4628197,redis,redis 8.8.0,1653459.4,1172747.3,0.7093,376.831,2836.479,133837480,153526272,0,0.3775
cap,50,16,uniform,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,1818483.6,1366502.0,0.7515,450.815,2992.127,134033432,148467712,0,0.4705
cap,50,16,uniform,4,2,valkey redis aki,4628197,sqlo1,,1197932.9,1197932.9,1,417.279,4472.831,0,1916223488,0,1
cap,50,16,uniform,4,2,valkey redis aki,4628197,redis,redis 8.8.0,1646502.0,1170328.4,0.7108,384.255,2824.191,133804560,153481216,0,0.3815
cap,50,16,uniform,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,1776976.7,1336286.2,0.752,463.103,3045.375,134032280,148328448,0,0.4775
cap,50,16,uniform,16,1,aki redis valkey,18512790,sqlo1,,979231.6,979231.6,1,282.879,6180.863,0,6439235584,0,1
cap,50,16,uniform,16,1,aki redis valkey,18512790,redis,redis 8.8.0,1423360.3,792991.2,0.5571,421.631,2897.919,133794880,152068096,0,0.088
cap,50,16,uniform,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,1483717.6,842114.6,0.5676,622.591,2551.807,134030784,147742720,0,0.1085
cap,50,16,uniform,16,2,valkey redis aki,18512790,sqlo1,,991956.2,991956.2,1,277.759,6143.999,0,6266040320,0,1
cap,50,16,uniform,16,2,valkey redis aki,18512790,redis,redis 8.8.0,1395981.8,777662.6,0.5571,428.543,2922.495,133802240,153886720,0,0.087
cap,50,16,uniform,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,1516865.2,858435.5,0.5659,606.207,2592.767,134036888,149475328,0,0.1145
cap,50,16,zipfian,1,1,aki redis valkey,1157049,sqlo1,,1494388.8,1494388.8,1,518.911,3221.503,0,515883008,0,1
cap,50,16,zipfian,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2507736.4,2507736.4,1,290.815,2953.215,86496992,112824320,0,1
cap,50,16,zipfian,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,2742116.2,2742116.2,1,243.327,3928.063,74475088,86511616,0,1
cap,50,16,zipfian,1,2,valkey redis aki,1157049,sqlo1,,1510795.0,1510795.0,1,508.159,3233.791,0,512753664,0,1
cap,50,16,zipfian,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2413260.5,2413260.5,1,305.151,3045.375,86495568,112812032,0,1
cap,50,16,zipfian,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,2753230.4,2753230.4,1,240.255,3938.303,74468240,86323200,0,1
cap,50,16,zipfian,4,1,aki redis valkey,4628197,sqlo1,,1313813.6,1313813.6,1,598.015,3631.103,0,1944883200,0,1
cap,50,16,zipfian,4,1,aki redis valkey,4628197,redis,redis 8.8.0,2261789.7,2144192.9,0.948,314.111,2965.503,133784936,153800704,0,0.412
cap,50,16,zipfian,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,2436267.6,2333919.8,0.958,289.279,3772.415,134013032,148168704,0,0.48
cap,50,16,zipfian,4,2,valkey redis aki,4628197,sqlo1,,1319965.3,1319965.3,1,595.967,3614.719,0,1942577152,0,1
cap,50,16,zipfian,4,2,valkey redis aki,4628197,redis,redis 8.8.0,2214915.8,2098699.5,0.9475,320.255,3041.279,133782200,153817088,0,0.416
cap,50,16,zipfian,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,2417249.9,2317822.2,0.9589,296.191,3641.343,134025048,147935232,0,0.453
cap,50,16,zipfian,16,1,aki redis valkey,18512790,sqlo1,,1092962.4,1092962.4,1,457.727,4993.023,0,6683590656,0,1
cap,50,16,zipfian,16,1,aki redis valkey,18512790,redis,redis 8.8.0,2048433.3,1821167.1,0.8891,329.983,2893.823,133852728,155750400,0,0.0935
cap,50,16,zipfian,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,2174759.9,1940218.5,0.8922,336.383,3520.511,134025520,150335488,0,0.123
cap,50,16,zipfian,16,2,valkey redis aki,18512790,sqlo1,,1081291.9,1081291.9,1,458.751,5062.655,0,7049519104,0,1
cap,50,16,zipfian,16,2,valkey redis aki,18512790,redis,redis 8.8.0,2042214.5,1815687.5,0.8891,329.215,2961.407,133773136,153825280,0,0.098
